X,Y
-1.0746964087830175,-2.0774172435361473
1.3629965879182109,2.509505985790545
-8.237932420950948,-4.530184212551509
-7.75344334599157,0.8545076794870452
7.544222938354618,-4.648576474647705
8.310770423720722,-0.8008552993770106
-8.944941203571853,1.5862573559233706
-1.7977858970663902,4.617697507037818
8.570780745018894,4.933613255896228
-0.2804702295545525,0.9063397480602919
1.1804646738901496,2.192933120003832
7.813741362233863,0.272478447538651
8.692896606136888,3.804168868151688
9.093231050044253,0.7143640772538937
-0.1732122072979152,4.4316875553790975
0.16596193166547835,-0.3877918392843549
-9.33808594242038,0.9037319763966556
-7.466985631255898,-4.766341799617091
0.86731134474201,1.3791860523265402
1.722070498235217,3.385222371009476
9.321906827082199,1.2922566641110347
7.073215840248373,3.832952077695383
9.496187377987287,-4.547199271624648
-7.862903454631793,-4.442889349663938
-7.463832354320781,-1.3128211711647388
7.285355998082981,3.032760693465871
0.3779388892801201,-3.101785153063253
-5.9201690918583765,4.007620396796073
9.12143905640281,3.3493914973327996
7.857182668964018,3.4729811342123984
0.6839024336711201,3.783513218054912
0.5560450707678282,-0.8199041594364997
-7.972635264223554,-1.3787033864474973
-9.188046550471903,2.0699645457484603
0.8821994691868937,-3.234584462420649
-8.62524381586246,-3.5537407981886506
8.15080442724961,-3.0217259580409306
8.90401131528597,0.008136779001039152
-8.157815543660476,-1.8741675694916404
7.336282450469035,3.939657992796743
9.492526753706777,-0.3030715573137446
0.8307101598502982,-1.8656461150719839
-8.094344402048872,1.9792948852270023
-2.2322810204673864,-3.9573746111194827
-6.46957893639978,-3.9685801324117387
4.728615434160815,-1.791223219327276
-8.52078612738259,3.680953033937186
2.2589184784625527,3.9206983814328353
-5.346965104110268,-2.980044661265638
8.349626345722495,3.8030404379054232
7.91634364058153,0.7792311525616489
-8.116267788544295,-3.363814835809067
-9.536271447936585,4.7343792479923295
-0.3747276355391822,-4.2929097756802905
1.0208680459867008,-0.4395416700460162
-7.492418512854961,-0.6163222521893044
-8.045435968576527,-0.07625469802490059
9.664158593282036,4.533732496296814
-0.16794022905449424,3.813454578929756
-8.414565613217516,1.828278156102935
9.742795346745538,2.9627675210929016
3.0903083722497726,4.0313103967684505
-7.144413931561644,-1.4408456206495623
-6.768748025820819,-2.857050555574477
8.402994761842951,-3.799687047361381
7.54664469950745,4.695769686954121
-7.688658863446765,1.7959865660293932
-6.470252066612274,4.834003895883296
-7.681054436244246,-4.306657579686326
6.866428921360551,0.8905634160542908
7.756553038917705,-3.4492579642157093
7.388224932026517,3.5033049253332766
-7.588037394335927,4.738430109326593
-0.9979504126263485,0.3828828212955395
2.155483067841013,-0.11747868380977078
-8.42301357509414,-1.3041372482390523
9.226948805445115,-1.959697650933566
-5.899724807911506,-3.5771486998204094
-7.652430019288423,-4.295608804760333
-7.077789564050954,-2.028579216598798
6.586233855695443,-2.4287094672322573
-6.057402826805262,4.51282795838906
-8.023371027598362,-0.574276120156739
-2.2114803656252207,1.066560891895719
-7.705224590679816,-3.4399019105130413
-1.7147282213906205,2.369283984231898
-0.15952753501365002,2.2948463779965786
-6.8933613952018895,0.5279274258650624
9.078727983779377,-1.4632123143179854
8.432293310454874,3.0038551976110366
2.793644624731277,3.114847342781756
-1.1129973205761434,3.939712459811556
2.2354447893397236,0.15190188233590174
-7.713365371299448,-1.647308544257049
-1.2064478369974658,-3.5418956758021136
-8.15148099110138,-1.2795440456187235
0.9686735075886066,-0.8101088355692996
-0.20126482072953777,-1.1806047292168809
1.213206539868004,-0.47865803984404653
-1.3628209656029693,0.07322686745265816
-5.459100346018095,-3.797406141968873
1.0523732443048388,-4.492824038989756
7.33821468141009,-3.904109366564458
-0.7424691573211017,2.106074902184755
-8.403180209514197,-1.169996496106994
0.6646457361607521,-3.9203857437195366
-7.07963140690004,2.591622258730677
1.2204736554153612,0.434078519205209
0.07199926215570329,-1.9559712859536904
5.826629854327896,1.5806461962172405
7.132228305454692,-3.180824251409564
-9.028176414213934,3.075520811072078
1.115310361391181,-0.44257605001411093
6.270650609571909,0.5315649628763408
7.880068701906502,-2.7132083437338506
-4.937678809909425,-3.4765725967624195
8.908196061018135,-1.6376809998705655
