X,Y
0.36812943204750104,0.4307752629821075
1.1076821931955267,0.14993543771658868
1.7510100801669624,0.5482503771698595
2.562167881645947,0.5173130548030642
3.0346932471677177,0.5830771823626384
3.42511027965324,0.09203261157213305
4.392526793811631,0.15749785062258392
4.943643806930439,0.2872449925393561
5.644400763960865,0.08995785701792913
6.380501679540481,0.22585610360649078
6.884455907785555,0.0861704291335037
7.633357655050802,0.42071524183476156
8.40304705990883,0.19459599422073642
8.878177281803811,0.31481224553644577
9.659190486380684,0.3543309979272157
0.5810566120816876,1.241248283131053
1.2411924654602555,1.1929654080504455
1.5045263192128442,1.0535873604981887
2.0952252233887343,0.8467664630341563
2.906893874929396,0.9063964251726055
3.5167597224613645,0.794056871869031
4.402170287850799,1.0213299633573476
5.229167092628741,0.8155084906137795
5.719395204419206,1.0132953964334548
6.324034142209751,1.0934446507304791
6.9308389720736665,0.9905425373233718
7.714973168083535,1.014728558151424
8.292258951121871,1.2299187644338325
8.771176827082773,0.7818667724080757
9.881732456617808,0.9110220751108109
0.3031860055869787,1.6890924860978018
0.8940851184054314,1.9148572949665423
1.6736169588140934,1.683697963246148
2.5538802449976634,1.7243138967882166
2.965765026403421,1.818702484992558
3.7782845772341145,1.8859097413587587
4.086900189009352,1.6944996167710111
4.761937896252953,1.5280041850813484
5.832583773533593,1.7712768848381784
6.239414852048144,1.6207876039891376
7.22469230649605,1.8938241606663637
7.620204066043257,1.4301317161630709
8.237525985165094,1.8351116034373403
9.201106927759843,1.578452829312245
9.577577965466821,1.6674958700327829
0.10245288373421257,2.3362074427724275
1.063951342193282,2.3644161916520203
1.6948712414010392,2.2376255613520866
2.257781092997509,2.139945036426157
3.1405585754034946,2.1108378880893754
3.8426101834578703,2.171065463254236
4.088232596589633,2.354579174842679
5.124558123113181,2.2444814698170585
5.507471395632962,2.448996798746466
6.100427546007805,2.47088400888906
6.946853823386869,2.453601637246138
7.873439785293306,2.1873159428627975
8.459467294299648,2.5362417615059925
8.808526576618412,2.2389681240255968
9.84141299623309,2.1538632090651033
0.0960365189479091,2.908771331564891
0.9793668049288957,3.159999631006
1.605506615359574,2.7745289156766164
2.2316989639586664,2.906297934454414
2.927506233607373,2.7837682606920513
3.5614640352599514,2.9885980896775477
4.43783081564131,3.0677637241976496
4.876870181026707,3.1906711358899416
5.51290851772537,3.0408827790616515
6.2720242700113324,2.80192700393106
6.850521406336606,3.0041849463668266
7.7544830450105495,2.868348864401582
8.15129412321299,2.9451014974141985
8.753323392540038,2.819089952803415
9.773660874899074,3.1492195861475736
0.23361355973559,3.624256599934231
1.12450651190393,3.7975904765295487
1.8196297861330986,3.8511630824133345
2.24720690814787,3.4446560831895923
3.245537742460585,3.907347678420222
3.9161683045224267,3.753175725973621
4.473474489426633,3.6226956122733265
4.877832468075387,3.650810143282909
5.745046256305843,3.8256389019851005
6.333679620203813,3.7386135315054463
7.037115559154235,3.708786579955368
7.59124465318666,3.6547698344373254
8.325805405359658,3.9109715549645077
9.167001458762533,3.6620785172816395
9.545524108904315,3.740608760236819
0.09358359195021881,4.1474524493729055
1.1281234338542345,4.558954137754354
1.5069955523728247,4.430130033437138
2.5240350812942816,4.57562405889887
2.7926232063061702,4.0957676176198525
3.582619944567612,4.534900235732707
4.337028330058766,4.258309453036887
4.766455594771653,4.25505797197907
5.725782888127011,4.450597485757844
6.5497648674024145,4.153659145356883
6.947479165481218,4.272217140201237
7.460399120136397,4.352193120874136
8.28414659009093,4.329422173098886
9.028186980345815,4.333381785070788
9.471150850745092,4.295372565092052
0.36916863997737076,5.108515059218996
1.204164974125046,5.078242884166363
1.5884507627411812,4.8503058089480255
2.0950131560342933,4.875095944020636
2.7854923409516066,5.231096476104997
3.582136023533188,5.211479186202596
4.57686362601016,5.14205135033931
4.84246089716569,5.000842180936474
5.700593183926734,4.950495358108872
6.55892165896992,5.135187659811704
7.139558630122771,5.079654143524836
7.623509758557102,4.95124231246736
8.353016725023235,5.085576994195568
9.049751416080131,5.100459339744533
9.417994654741205,5.168222755028289
0.5118461339399403,5.723521429565772
0.7646260586505829,5.566235868159475
1.4278369181223973,5.745373222027048
2.4238838282918733,5.636169807440643
3.046797468528334,5.901722891103305
3.86401125822413,5.88439724666192
4.234030167721813,5.643205210663137
4.858094714242105,5.560637059343262
5.824918446211432,5.786372850523898
6.165239507988069,5.561032909451021
6.90270230828628,5.697363071565393
7.802857376780793,5.565096331865043
8.413159279682299,5.916167003336884
9.238610777645286,5.424230913899308
9.707869582164717,5.763502662248153
0.47831204266300914,6.457060544458569
0.844220652496822,6.411823227414591
1.89882714995101,6.2081017368534415
2.1004417843435914,6.099390083847471
3.0232933405607145,6.257859253779583
3.8860987217035454,6.284450195858935
4.437575370009446,6.179621556410493
5.13339974579997,6.244817279846413
5.558633801938508,6.256204091367793
6.334227913071519,6.358445710779974
7.0463390811009505,6.289635122528837
7.8500433822670255,6.525927260508152
8.380329764241539,6.170214073743139
9.11195589824049,6.14370118325275
9.890295749803881,6.276916337766751
0.5806223965564683,7.003262828333056
1.225653799295381,6.804350668419115
1.482005316244865,7.160159535103401
2.269224660476015,7.218383444145989
3.0516465975024363,6.903436488815694
3.506941282117232,6.772500568967868
4.46312055944372,6.840347488754297
4.7885961815592895,7.041536793777197
5.823307130872231,7.136405834144445
6.519110236243483,6.935865691188433
6.9031456441552494,7.04115499035326
7.432743510979075,7.093075310874499
8.531609965919868,6.8585038524096
8.940071324701597,7.096874115883219
9.575531576933098,6.892488476686601
0.538317113239278,7.609416984090846
0.8415408299708741,7.737680043907916
1.5324513991158675,7.615989403972118
2.526941108815077,7.4994023855131715
3.06487113124806,7.771051064512407
3.425865299168194,7.854696429411833
4.135363665351673,7.758752310192908
4.824343629571584,7.7040272533429635
5.575677229725488,7.807488030605966
6.203626622533864,7.840677939833396
7.242127513648624,7.897279361048317
7.723183257610651,7.547563073062027
8.232009744437567,7.5447706345661665
8.7645422538611,7.801302048684789
9.666159008276871,7.511246120289108
0.1496741914693941,8.153738738181186
0.9879873164899571,8.328946892946362
1.6129286610495925,8.480865350915831
2.1653110658295516,8.379373425992421
2.9640882029646214,8.450892594524163
3.722108436540367,8.298059538848353
4.514607549136421,8.404839477777736
4.943356652896395,8.246501852800396
5.912301045147863,8.493661933926045
6.298391462986053,8.467808480021343
7.101813000008811,8.491221088471189
7.501857391419302,8.494260736568597
8.566700024980054,8.571931827677032
9.014680695696375,8.453973913248676
9.681051071967964,8.38874571502073
0.21950659802350758,9.029300425314478
1.042278136787355,9.121299964225468
1.6149206956017654,8.916239337420766
2.187794500432574,8.765922639652247
3.1777762112649133,9.104533354419143
3.499505653552308,9.18717823367772
4.217187385692452,8.814525691262885
4.828385788365656,8.85070558475821
5.582107731889405,8.752094033221777
6.11636323760218,9.003746671609571
6.933221962335948,9.072714854252075
7.699825601877113,8.81310975683489
8.388835420335448,8.944534065043209
8.8718232135798,9.043352648084413
9.603441698357296,8.910774230392503
0.35052947594464995,9.7159610271448
1.0574136642210814,9.459065986668346
1.8313959306343828,9.566381717928248
2.333685985906341,9.497541440207419
2.9559936948745236,9.871409258153763
3.6514012875566286,9.789692565822442
4.172437029360517,9.524489531631888
4.933131364867832,9.45927818192568
5.739746081905252,9.62950930646159
6.553647000751151,9.672336089589372
7.070720211957214,9.860881816942438
7.4306613214976664,9.766168360125876
8.579285763059127,9.605952991538647
8.857386191592173,9.809978288556506
9.449778679718456,9.429062211423728
